timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030852061;193191.90625;1787030852061;161772.328125
1787030852071;193191.90625;1787030852071;161772.328125
1787030852081;193295.5625;1787030852081;161789.734375
1787030852091;193309.921875;1787030852091;161793.671875
1787030852101;193334.609375;1787030852101;161802.84375
1787030852111;193334.609375;1787030852111;161802.84375
1787030852121;193334.609375;1787030852121;161802.84375
1787030852131;193334.609375;1787030852131;161802.84375
1787030852141;193334.609375;1787030852141;161802.84375
1787030852151;193334.609375;1787030852151;161802.84375
1787030852161;193459.890625;1787030852161;161856.3125
1787030852171;193459.890625;1787030852171;161856.3125
1787030852181;193459.890625;1787030852181;161856.3125
1787030852191;193459.890625;1787030852191;161856.3125
1787030852201;193459.890625;1787030852201;161856.3125
1787030852211;193459.890625;1787030852211;161856.3125
1787030852221;193491.453125;1787030852221;161867.4375
1787030852231;193443.59375;1787030852231;161843.921875
1787030852241;193396.21875;1787030852241;161820.09375
1787030852251;193396.21875;1787030852251;161820.09375
1787030852261;193396.21875;1787030852261;161820.09375
1787030852271;193396.21875;1787030852271;161820.09375
1787030852281;193396.21875;1787030852281;161820.09375
1787030852291;193396.21875;1787030852291;161820.09375
1787030852301;193377.96875;1787030852301;161806.375
1787030852311;193415.53125;1787030852311;161817.078125
1787030852321;193473.484375;1787030852321;161834.734375
1787030852331;193473.484375;1787030852331;161834.734375
1787030852341;193473.484375;1787030852341;161834.734375
1787030852351;193473.484375;1787030852351;161834.734375
1787030852361;193473.484375;1787030852361;161834.734375
1787030852371;193473.484375;1787030852371;161834.734375
1787030852381;193655.34375;1787030852381;161903.84375
1787030852391;193655.34375;1787030852391;161903.84375
1787030852401;193685.46875;1787030852401;161912.5
1787030852411;193685.46875;1787030852411;161912.5
1787030852421;193685.46875;1787030852421;161912.5
1787030852431;193685.46875;1787030852431;161912.5
1787030852441;193685.46875;1787030852441;161912.5
1787030852451;193685.46875;1787030852451;161912.5
1787030852461;193886.28125;1787030852461;161977.59375
1787030852471;193886.28125;1787030852471;161977.59375
1787030852481;193886.28125;1787030852481;161977.59375
1787030852491;193886.28125;1787030852491;161977.59375
1787030852501;193886.28125;1787030852501;161977.59375
1787030852511;193886.28125;1787030852511;161977.59375
1787030852521;193994.921875;1787030852521;162017.734375
1787030852531;194054.703125;1787030852531;162036.484375
1787030852541;194091.59375;1787030852541;162050.546875
1787030852551;194091.59375;1787030852551;162050.546875
1787030852561;194091.59375;1787030852561;162050.546875
1787030852571;194091.59375;1787030852571;162050.546875
1787030852581;194091.59375;1787030852581;162050.546875
1787030852591;194091.59375;1787030852591;162050.546875
1787030852601;194233.5;1787030852601;162100.578125
1787030852611;194233.5;1787030852611;162100.578125
1787030852621;194257.84375;1787030852621;162108.859375
1787030852631;194257.84375;1787030852631;162108.859375
1787030852641;194257.84375;1787030852641;162108.859375
1787030852651;194257.84375;1787030852651;162108.859375
1787030852661;194257.84375;1787030852661;162108.859375
1787030852671;194257.84375;1787030852671;162108.859375
1787030852681;194466.609375;1787030852681;162181.265625
1787030852691;194530.421875;1787030852691;162200.6875
1787030852701;194530.421875;1787030852701;162200.6875
1787030852711;194530.421875;1787030852711;162200.6875
1787030852721;194530.421875;1787030852721;162200.6875
1787030852731;194530.421875;1787030852731;162200.6875
1787030852741;194530.421875;1787030852741;162200.6875
1787030852751;194524.5;1787030852751;162196.84375
1787030852761;193852.125;1787030852761;161955.734375
1787030852771;193453.453125;1787030852771;161818.15625
1787030852781;193453.453125;1787030852781;161818.15625
1787030852791;193453.453125;1787030852791;161818.15625
1787030852801;193453.453125;1787030852801;161818.15625
1787030852811;193453.453125;1787030852811;161818.15625
1787030852821;193453.453125;1787030852821;161818.15625
1787030852831;193086.953125;1787030852831;161694.34375
1787030852841;192992.796875;1787030852841;161659.703125
1787030852851;192992.796875;1787030852851;161659.703125
1787030852861;192992.796875;1787030852861;161659.703125
1787030852871;192992.796875;1787030852871;161659.703125
1787030852881;192992.796875;1787030852881;161659.703125
1787030852891;192992.796875;1787030852891;161659.703125
1787030852901;193284.265625;1787030852901;161750.734375
1787030852911;193342.421875;1787030852911;161770.625
1787030852921;193373.4375;1787030852921;161780.921875
1787030852931;193373.4375;1787030852931;161780.921875
1787030852941;193373.4375;1787030852941;161780.921875
1787030852951;193373.4375;1787030852951;161780.921875
1787030852961;193373.4375;1787030852961;161780.921875
1787030852971;193373.4375;1787030852971;161780.921875
1787030852981;193258.796875;1787030852981;161733.734375
1787030852991;193319.546875;1787030852991;161754.75
1787030853001;193319.546875;1787030853001;161754.75
1787030853011;193319.546875;1787030853011;161754.75
1787030853021;193319.546875;1787030853021;161754.75
1787030853031;193319.546875;1787030853031;161754.75
1787030853041;193319.546875;1787030853041;161754.75
1787030853051;193429.421875;1787030853051;161791.40625
1787030853061;193550.03125;1787030853061;161829.109375
1787030853071;193521.546875;1787030853071;161819.140625
1787030853081;193521.546875;1787030853081;161819.140625
1787030853091;193521.546875;1787030853091;161819.140625
1787030853101;193521.546875;1787030853101;161819.140625
1787030853111;193521.546875;1787030853111;161819.140625
1787030853121;193521.546875;1787030853121;161819.140625
1787030853131;193327.09375;1787030853131;161744.203125
1787030853141;193339.03125;1787030853141;161746.015625
1787030853151;193402.96875;1787030853151;161766.640625
1787030853161;193402.96875;1787030853161;161766.640625
1787030853171;193402.96875;1787030853171;161766.640625
1787030853181;193402.96875;1787030853181;161766.640625
1787030853191;193402.96875;1787030853191;161766.640625
1787030853201;193402.96875;1787030853201;161766.640625
1787030853211;193615.953125;1787030853211;161855.453125
1787030853221;193615.953125;1787030853221;161855.453125
1787030853231;193615.953125;1787030853231;161855.453125
1787030853241;193615.953125;1787030853241;161855.453125
1787030853251;193615.953125;1787030853251;161855.453125
1787030853261;193615.953125;1787030853261;161855.453125
1787030853271;193678.078125;1787030853271;161879.984375
1787030853281;193721.59375;1787030853281;161901.140625
1787030853291;193767.140625;1787030853291;161915.890625
1787030853301;193767.140625;1787030853301;161915.890625
1787030853311;193767.140625;1787030853311;161915.890625
1787030853321;193767.140625;1787030853321;161915.890625
1787030853331;193767.140625;1787030853331;161915.890625
1787030853341;193767.140625;1787030853341;161915.890625
1787030853351;193988.15625;1787030853351;161980.375
1787030853361;194066.671875;1787030853361;162006.15625
1787030853371;194102.09375;1787030853371;162021.609375
1787030853381;194102.09375;1787030853381;162021.609375
1787030853391;194102.09375;1787030853391;162021.609375
1787030853401;194102.09375;1787030853401;162021.609375
1787030853411;194102.09375;1787030853411;162021.609375
1787030853421;194102.09375;1787030853421;162021.609375
1787030853431;194202.484375;1787030853431;162057.609375
1787030853441;194202.484375;1787030853441;162057.609375
1787030853451;194247.953125;1787030853451;162067.046875
1787030853461;194247.953125;1787030853461;162067.046875
1787030853471;194247.953125;1787030853471;162067.046875
1787030853481;194247.953125;1787030853481;162067.046875
1787030853491;194247.953125;1787030853491;162067.046875
1787030853501;194247.953125;1787030853501;162067.046875
1787030853511;194472.34375;1787030853511;162137.15625
1787030853521;194472.34375;1787030853521;162137.15625
1787030853531;194472.34375;1787030853531;162137.15625
1787030853541;194472.34375;1787030853541;162137.15625
1787030853551;194472.34375;1787030853551;162137.15625
1787030853561;194472.34375;1787030853561;162137.15625
1787030853571;194560.625;1787030853571;162170.875
1787030853581;194319.3125;1787030853581;162088.265625
1787030853591;193926.171875;1787030853591;161946.734375
1787030853601;193926.171875;1787030853601;161946.734375
1787030853611;193926.171875;1787030853611;161946.734375
1787030853621;193926.171875;1787030853621;161946.734375
1787030853631;193926.171875;1787030853631;161946.734375
1787030853641;193926.171875;1787030853641;161946.734375
1787030853651;192918.765625;1787030853651;161573.15625
1787030853661;192918.765625;1787030853661;161573.15625
1787030853671;192877.546875;1787030853671;161554.78125
1787030853681;192877.546875;1787030853681;161554.78125
1787030853691;192877.546875;1787030853691;161554.78125
1787030853701;192877.546875;1787030853701;161554.78125
1787030853711;192877.546875;1787030853711;161554.78125
1787030853721;192877.546875;1787030853721;161554.78125
1787030853731;192949.46875;1787030853731;161577.125
1787030853741;192949.46875;1787030853741;161577.125
1787030853751;192992.84375;1787030853751;161591.34375
1787030853761;192992.84375;1787030853761;161591.34375
1787030853771;192992.84375;1787030853771;161591.34375
1787030853781;192992.84375;1787030853781;161591.34375
1787030853791;192992.84375;1787030853791;161591.34375
1787030853801;192992.84375;1787030853801;161591.34375
1787030853811;193150.0625;1787030853811;161644.03125
1787030853821;193150.0625;1787030853821;161644.03125
1787030853831;193150.0625;1787030853831;161644.03125
1787030853841;193150.0625;1787030853841;161644.03125
1787030853851;193150.0625;1787030853851;161644.03125
1787030853861;193150.0625;1787030853861;161644.03125
1787030853871;193241.28125;1787030853871;161683.453125
1787030853881;193260.59375;1787030853881;161694.625
1787030853891;193247.828125;1787030853891;161688.625
1787030853901;193247.828125;1787030853901;161688.625
1787030853911;193247.828125;1787030853911;161688.625
1787030853921;193247.828125;1787030853921;161688.625
1787030853931;193247.828125;1787030853931;161688.625
1787030853941;193247.828125;1787030853941;161688.625
1787030853951;193187.875;1787030853951;161657.125
1787030853961;193187.875;1787030853961;161657.125
1787030853971;193204.9375;1787030853971;161672.09375
1787030853981;193204.9375;1787030853981;161672.09375
1787030853991;193204.9375;1787030853991;161672.09375
1787030854001;193204.9375;1787030854001;161672.09375
1787030854011;193204.9375;1787030854011;161672.09375
1787030854021;193204.9375;1787030854021;161672.09375
1787030854031;193376.34375;1787030854031;161723.484375
1787030854041;193413.328125;1787030854041;161734.484375
1787030854051;193450.125;1787030854051;161747.65625
1787030854061;193450.125;1787030854061;161747.65625
1787030854071;193450.125;1787030854071;161747.65625
1787030854081;193450.125;1787030854081;161747.65625
1787030854091;193450.125;1787030854091;161747.65625
1787030854101;193450.125;1787030854101;161747.65625
1787030854111;193647.796875;1787030854111;161816.53125
1787030854121;193672.578125;1787030854121;161822.84375
1787030854131;193672.578125;1787030854131;161822.84375
1787030854141;193672.578125;1787030854141;161822.84375
1787030854151;193672.578125;1787030854151;161822.84375
1787030854161;193672.578125;1787030854161;161822.84375
1787030854171;193672.578125;1787030854171;161822.84375
1787030854181;193726.421875;1787030854181;161843.5625
